time,open,high,low,close,Volume
2019-03-28T12:00:00-03:00,8.53,8.5325,8.43,8.48,385200
2019-03-28T12:30:00-03:00,8.48,8505,8.44,8.4475,149600
2019-03-28T13:00:00-03:00,8.4475,8.5125,8445,8.5,61600
2019-03-28T13:30:00-03:00,8495,8525,8415,8.5175,217200
2019-03-28T14:00:00-03:00,8.5275,8545,8.51,8.5175,118000
2019-03-28T14:30:00-03:00,8.5175,8545,8.5125,8.54,120000
2019-03-28T15:00:00-03:00,8535,8.55,8515,8.55,504000
2019-03-28T15:30:00-03:00,8.55,8.55,8.5175,8.55,1132800
2019-03-28T16:00:00-03:00,8.55,8.55,8.5275,8.5475,1448400
2019-03-28T16:30:00-03:00,8.5475,8.7,8.54,8.6675,1972000
2019-03-28T17:00:00-03:00,8.6325,8.6325,8.6325,8.6325,310000
2019-03-29T10:00:00-03:00,8.75,8.84,8675,8.7075,214000
2019-03-29T10:30:00-03:00,8.69,8.8,8.66,8.8,78400
2019-03-29T11:00:00-03:00,8.8,8875,8.7475,8.8325,166800
2019-03-29T11:30:00-03:00,8.8325,8.9,8.82,8.8275,358000
2019-03-29T12:00:00-03:00,8.83,8.83,8765,8.7725,130000
2019-03-29T12:30:00-03:00,8.7725,8.8125,8.7625,8.8,94800
2019-03-29T13:00:00-03:00,8795,8.8,8.7025,8.7225,90400
2019-03-29T13:30:00-03:00,8725,8765,8.7025,8.7325,86000
2019-03-29T14:00:00-03:00,8.7275,8.7325,8.66,8.67,131600
2019-03-29T14:30:00-03:00,8.67,8.8,8.6575,8795,627200
2019-03-29T15:00:00-03:00,8.7875,8.8775,8.7475,8.85,400000
2019-03-29T15:30:00-03:00,8.85,8875,8.8275,8875,438800
2019-03-29T16:00:00-03:00,8875,9.01,8865,8.9925,691600
2019-03-29T16:30:00-03:00,8.9925,9025,8.97,9.02,662800
2019-03-29T17:00:00-03:00,9.05,9.05,9.05,9.05,255600
2019-04-01T10:00:00-03:00,9.0625,9.0625,9.03,9035,100800
2019-04-01T10:30:00-03:00,9035,9.0625,9.0125,9.06,231200
2019-04-01T11:00:00-03:00,9.06,9.0625,9.0575,9.06,386000
2019-04-01T11:30:00-03:00,9.06,9.0625,9015,9055,336000
2019-04-01T12:00:00-03:00,9.0575,9.1,9.0525,9.0825,209200
2019-04-01T12:30:00-03:00,9085,9.0875,9075,9.0875,260400
2019-04-01T13:00:00-03:00,9085,9.1,9.08,9.0925,174000
2019-04-01T13:30:00-03:00,9.1,9.1,9085,9.0875,117600
2019-04-01T14:00:00-03:00,9.09,9.0975,9.06,9.0725,485200
2019-04-01T14:30:00-03:00,9.07,9.07,9035,9.0625,125600
2019-04-01T15:00:00-03:00,9.06,9.0625,9.0475,9.0575,81600
2019-04-01T15:30:00-03:00,9.0575,9.06,9055,9.0575,83200
2019-04-01T16:00:00-03:00,9.06,9.06,9.0525,9.0575,78800
2019-04-01T16:30:00-03:00,9.06,9.0625,9055,9.0625,230800
2019-04-01T17:00:00-03:00,9.0625,9.0625,9.0625,9.0625,3168400
2019-04-02T10:00:00-03:00,9.0975,9.0975,9065,9075,2039200
2019-04-02T10:30:00-03:00,9075,9.0825,9.04,9045,458400
2019-04-02T11:00:00-03:00,9.05,9065,9.0275,9.0425,81600
2019-04-02T11:30:00-03:00,9.0475,9.07,8.9475,9.0325,164400
2019-04-02T12:00:00-03:00,9.0325,9.0525,9.0325,9045,58400
2019-04-02T12:30:00-03:00,9045,9.0625,9.0325,9.06,173200
2019-04-02T13:00:00-03:00,9.0575,9.0625,9.05,9.05,131600
2019-04-02T13:30:00-03:00,9.0475,9055,9.0275,9.05,69600
2019-04-02T14:00:00-03:00,9.05,9055,9.0375,9.0475,62000
2019-04-02T14:30:00-03:00,9.0475,9.0625,9035,9.05,164400
2019-04-02T15:00:00-03:00,9.0525,9075,9.0325,9075,176000
2019-04-02T15:30:00-03:00,9075,9075,9045,9.0625,133200
2019-04-02T16:00:00-03:00,9.0625,9.0625,9.0475,9.0625,70400
2019-04-02T16:30:00-03:00,9.0625,9.0625,9.05,9.0625,128800
2019-04-02T17:00:00-03:00,9.0625,9.0625,9.0625,9.0625,296800
2019-04-03T10:00:00-03:00,9.0875,9.2675,9.0625,9.1625,319600
2019-04-03T10:30:00-03:00,9155,9.41,9.1475,9.3575,634800
2019-04-03T11:00:00-03:00,9.3525,9385,9285,9.2925,380000
2019-04-03T11:30:00-03:00,9.2925,9.3,9275,9285,1234400
2019-04-03T12:00:00-03:00,9.28,9.3,9255,9275,652400
2019-04-03T12:30:00-03:00,9275,9275,9245,9.2475,216800
2019-04-03T13:00:00-03:00,9.2475,9.25,9.23,9.25,148000
2019-04-03T13:30:00-03:00,9.25,9275,9.2475,9.27,178400
2019-04-03T14:00:00-03:00,9.2675,9.2975,9.2475,9.25,447200
2019-04-03T14:30:00-03:00,9.25,9.25,9.21,9.25,480800
2019-04-03T15:00:00-03:00,9.25,9.25,9.2175,9225,166800
2019-04-03T15:30:00-03:00,9.2225,9225,9.2175,9225,176000
2019-04-03T16:00:00-03:00,9225,9225,9165,9215,977200
2019-04-03T16:30:00-03:00,9215,9225,9155,9.2175,165200
2019-04-03T17:00:00-03:00,9.17,9.17,9.17,9.17,206800
2019-04-04T10:00:00-03:00,9.17,9245,9.1575,9.2,2447200
2019-04-04T10:30:00-03:00,9.2075,9.3575,9.2,9.3125,923200
2019-04-04T11:00:00-03:00,9.3225,9515,9.25,9515,1272400
2019-04-04T11:30:00-03:00,9515,9875,9515,9675,487200
2019-04-04T12:00:00-03:00,9.69,9.7325,9.6475,9655,452000
2019-04-04T12:30:00-03:00,9.6575,9675,9625,9.65,787600
2019-04-04T13:00:00-03:00,9.65,9.67,9.6475,9.65,753200
2019-04-04T13:30:00-03:00,9.6525,9715,9625,9.7025,2267600
2019-04-04T14:00:00-03:00,9.7,9.7075,9625,9625,803600
2019-04-04T14:30:00-03:00,9625,9.64,9.6175,9.62,890000
2019-04-04T15:00:00-03:00,9.6225,9625,9.62,9.62,322000
2019-04-04T15:30:00-03:00,9.62,9625,9.61,9625,342400
2019-04-04T16:00:00-03:00,9625,9625,9615,9.6225,475600
2019-04-04T16:30:00-03:00,9.6225,9.6225,9.62,9.6225,170400
2019-04-04T17:00:00-03:00,9625,9625,9625,9625,35860000
2019-04-05T10:00:00-03:00,9.6475,9.6475,9.48,9.52,180400
2019-04-05T10:30:00-03:00,9.5125,9.5475,9.49,9.5375,166800
2019-04-05T11:00:00-03:00,9.5325,9.5375,9.4575,9.5,204000
2019-04-05T11:30:00-03:00,9.4975,9.5,9.4925,9495,114800
2019-04-05T12:00:00-03:00,9.4975,9.5225,9.4925,9.4975,178400
2019-04-05T12:30:00-03:00,9.4925,9.51,9.4875,9.4975,987600
2019-04-05T13:00:00-03:00,9.4975,9.5,9.4875,9.4875,80800
2019-04-05T13:30:00-03:00,9.49,9495,9.4675,9.4925,90000
2019-04-05T14:00:00-03:00,9.4925,9.5,9475,9.4875,74000
2019-04-05T14:30:00-03:00,9.49,9.5,9.49,9.5,126400
2019-04-05T15:00:00-03:00,9.4975,9.5,9.48,9.48,52800
2019-04-05T15:30:00-03:00,9.48,9.4875,9.4325,9455,262800
2019-04-05T16:00:00-03:00,9.4575,9.47,9.4275,9455,239600
2019-04-05T16:30:00-03:00,9.46,9.5,9.4425,9.5,419200
2019-04-05T17:00:00-03:00,9.4875,9.4875,9.4875,9.4875,258000
2019-04-08T10:00:00-03:00,9.5,9505,9345,9455,134400
2019-04-08T10:30:00-03:00,9.4725,9475,9.38,9.47,98800
2019-04-08T11:00:00-03:00,9.4775,9.5,9465,9.4875,103600
2019-04-08T11:30:00-03:00,9495,9.5,9.4025,9.4125,238400
2019-04-08T12:00:00-03:00,9.4575,9475,9445,9455,96400
2019-04-08T12:30:00-03:00,9.4575,9.4675,9.4425,9.4525,128400
2019-04-08T13:00:00-03:00,9.45,9.4625,9.45,9455,100000
2019-04-08T13:30:00-03:00,9455,9495,9455,9485,144400
2019-04-08T14:00:00-03:00,9485,9.4925,9.46,9.4675,154800
2019-04-08T14:30:00-03:00,9465,9.5,9.4375,9.4975,299600
2019-04-08T15:00:00-03:00,9.5,9.5,9.49,9.5,228800
2019-04-08T15:30:00-03:00,9.5,9.5,9.4875,9.49,824400
2019-04-08T16:00:00-03:00,9.49,9495,9485,9.4925,373600
2019-04-08T16:30:00-03:00,9.4925,9.5,9.4725,9495,730000
2019-04-08T17:00:00-03:00,9.4975,9.4975,9.4975,9.4975,170800
2019-04-09T10:00:00-03:00,9.4975,9.5375,9375,9375,206400
2019-04-09T10:30:00-03:00,9.38,9.39,9305,9.33,118400
2019-04-09T11:00:00-03:00,9.3325,9.3975,9.2775,9.3675,200400
2019-04-09T11:30:00-03:00,9.3675,9.3875,9.29,9305,160800
2019-04-09T12:00:00-03:00,9.3075,9.3425,9.3,9.3175,98800
2019-04-09T12:30:00-03:00,9315,9.3625,9.31,9.3625,96800
2019-04-09T13:00:00-03:00,9365,9.3675,9.3075,9.3075,99200
2019-04-09T13:30:00-03:00,9305,9335,9.3,9315,157600
2019-04-09T14:00:00-03:00,9.3175,9.3175,9.23,9.27,199600
2019-04-09T14:30:00-03:00,9.27,9315,9255,9255,143600
2019-04-09T15:00:00-03:00,9.2525,9.2775,9.2425,9.27,116400
2019-04-09T15:30:00-03:00,9.2675,9.29,9265,9275,387600
2019-04-09T16:00:00-03:00,9.2775,9.3475,9.2575,9.3325,158000
2019-04-09T16:30:00-03:00,9.33,9375,9.3225,9345,253600
2019-04-09T17:00:00-03:00,9.3625,9.3625,9.3625,9.3625,226800
2019-04-10T10:00:00-03:00,9.45,9.5,9425,9.4825,1048000
2019-04-10T10:30:00-03:00,9.49,9.5,9455,9.4625,401600
2019-04-10T11:00:00-03:00,9.47,9.4825,9415,9.44,234000
2019-04-10T11:30:00-03:00,9455,9.5,9.4425,9.5,206400
2019-04-10T12:00:00-03:00,9.5,9.5,9.4875,9.5,236400
2019-04-10T12:30:00-03:00,9.4975,9.5,9.4875,9.5,100000
2019-04-10T13:00:00-03:00,9495,9.5,9.4775,9.4975,119600
2019-04-10T13:30:00-03:00,9.4975,9.5,9495,9.5,1734000
2019-04-10T14:00:00-03:00,9.4975,9.5,9.4975,9.4975,778000
2019-04-10T14:30:00-03:00,9.4975,9.4975,9485,9.4925,323200
2019-04-10T15:00:00-03:00,9.4925,9.4975,9475,9.4875,443600
2019-04-10T15:30:00-03:00,9.4875,9.4975,9475,9.4875,416400
2019-04-10T16:00:00-03:00,9.4875,9.4975,9.46,9495,407600
2019-04-10T16:30:00-03:00,9.4925,9.5,9.4875,9.5,524000
2019-04-10T17:00:00-03:00,9.5,9.5,9.5,9.5,296800
2019-04-11T10:00:00-03:00,9.5,9.5,9.42,9.48,143600
2019-04-11T10:30:00-03:00,9.48,9.4975,9.47,9475,92000
2019-04-11T11:00:00-03:00,9475,9.48,9435,9.48,231200
2019-04-11T11:30:00-03:00,9.48,9485,9395,9.4325,494000
2019-04-11T12:00:00-03:00,9.43,9455,9.34,9375,473600
2019-04-11T12:30:00-03:00,9.3825,9.3975,9.3125,9335,443600
2019-04-11T13:00:00-03:00,9.3375,9.3575,9.3125,9.33,297200
2019-04-11T13:30:00-03:00,9.3325,9.35,9.32,9.3275,407600
2019-04-11T14:00:00-03:00,9325,9.3425,9.2875,9315,391600
2019-04-11T14:30:00-03:00,9.31,9.35,9.31,9325,256800
2019-04-11T15:00:00-03:00,9.3275,9.3475,9.3075,9.3175,299200
2019-04-11T15:30:00-03:00,9.3175,9.3375,9.2975,9.3075,224400
2019-04-11T16:00:00-03:00,9.2925,9.3625,9285,9325,611600
2019-04-11T16:30:00-03:00,9.3225,9.3375,9295,9.3225,260000
2019-04-11T17:00:00-03:00,9325,9325,9325,9325,323200
2019-04-12T10:00:00-03:00,9.3125,9.3125,9.11,9.26,158800
2019-04-12T10:30:00-03:00,9.2725,9.3325,9235,9.3325,113200
2019-04-12T11:00:00-03:00,9.34,9.41,9315,9.3425,126000
2019-04-12T11:30:00-03:00,9.3475,9.3475,9.27,9.31,75200
2019-04-12T12:00:00-03:00,9.3225,9425,9.3225,9.36,225600
2019-04-12T12:30:00-03:00,9.3675,9425,9.32,9.3225,130800
2019-04-12T13:00:00-03:00,9.3275,9.3425,9.2775,9.3075,136000
2019-04-12T13:30:00-03:00,9.31,9.31,9.2725,9.2925,96000
2019-04-12T14:00:00-03:00,9.2925,9335,9.2925,9315,118400
2019-04-12T14:30:00-03:00,9315,9.34,9.3125,9.3175,87200
2019-04-12T15:00:00-03:00,9315,9325,9305,9.3125,422400
2019-04-12T15:30:00-03:00,9.31,9.31,9275,9.29,206800
2019-04-12T16:00:00-03:00,9.29,9.3125,9.2675,9.2875,229200
2019-04-12T16:30:00-03:00,9.29,9.32,9.2825,9.3025,182000
2019-04-12T17:00:00-03:00,9.3475,9.3475,9.3475,9.3475,170800
2019-04-15T10:00:00-03:00,9375,9485,9375,9445,99200
2019-04-15T10:30:00-03:00,9445,9.4875,9435,9.48,546400
2019-04-15T11:00:00-03:00,9.4825,9.4875,9.4575,9.4825,330000
2019-04-15T11:30:00-03:00,9.4825,9.4875,9.4475,9475,409200
2019-04-15T12:00:00-03:00,9.4725,9.4825,9.4675,9.48,181200
2019-04-15T12:30:00-03:00,9.48,9.4875,9.48,9485,135200
2019-04-15T13:00:00-03:00,9485,9.5,9485,9.5,145600
2019-04-15T13:30:00-03:00,9.4975,9.5,9465,9475,131600
2019-04-15T14:00:00-03:00,9475,9485,9.4025,9.4475,256000
2019-04-15T14:30:00-03:00,9445,9.4625,9.41,9.42,220000
2019-04-15T15:00:00-03:00,9.4175,9.47,9.39,9.4375,374400
2019-04-15T15:30:00-03:00,9435,9495,9.4025,9.4225,685200
2019-04-15T16:00:00-03:00,9.4225,9425,9.4025,9425,381600
2019-04-15T16:30:00-03:00,9.4225,9425,9.4125,9425,415200
2019-04-15T17:00:00-03:00,9.4225,9.4225,9.4225,9.4225,157200
2019-04-16T10:00:00-03:00,9.4225,9475,9.2875,9335,92000
2019-04-16T10:30:00-03:00,9325,9.43,9325,9.4275,88000
2019-04-16T11:00:00-03:00,9425,9.45,9425,9445,154400
2019-04-16T11:30:00-03:00,9.4475,9.46,9.4425,9.4475,108400
2019-04-16T12:00:00-03:00,9445,9.4825,9.4225,9425,189200
2019-04-16T12:30:00-03:00,9.4175,9.4825,9.4175,9.4775,174400
2019-04-16T13:00:00-03:00,9.4775,9485,9.4325,9.46,157600
2019-04-16T13:30:00-03:00,9.4575,9.47,9.4275,9455,176800
2019-04-16T14:00:00-03:00,9.4525,9.4675,9.43,9.4425,166800
2019-04-16T14:30:00-03:00,9.4425,9.4475,9425,9425,112800
2019-04-16T15:00:00-03:00,9.42,9.4325,9.4125,9425,146800
2019-04-16T15:30:00-03:00,9425,9.43,9395,9.42,147200
2019-04-16T16:00:00-03:00,9.4175,9.4275,9.3975,9425,146800
2019-04-16T16:30:00-03:00,9.4225,9425,9395,9425,200800
2019-04-16T17:00:00-03:00,9425,9425,9425,9425,152000
2019-04-17T10:00:00-03:00,9.3975,9.4575,9.3975,9425,7134800
2019-04-17T10:30:00-03:00,9.4275,9.43,9335,9335,94400
2019-04-17T11:00:00-03:00,9.34,9.4425,9.34,9.4075,351200
2019-04-17T11:30:00-03:00,9.4075,9.4425,9.3625,9365,146800
2019-04-17T12:00:00-03:00,9.3625,9.3725,9.2675,9285,224800
2019-04-17T12:30:00-03:00,9.2825,9305,9.25,9255,144800
2019-04-17T13:00:00-03:00,9.2575,9.27,9.25,9.2625,110400
2019-04-17T13:30:00-03:00,9.2625,9.2825,9.25,9275,144800
2019-04-17T14:00:00-03:00,9.2825,9.3525,9.28,9345,167600
2019-04-17T14:30:00-03:00,9.3525,9.4,9.3375,9.3675,142400
2019-04-17T15:00:00-03:00,9.3675,9375,9.33,9345,159200
2019-04-17T15:30:00-03:00,9.3425,9.43,9.3425,9.4275,184000
2019-04-17T16:00:00-03:00,9.4275,9.4475,9.3925,9.44,378000
2019-04-17T16:30:00-03:00,9.44,9.45,9375,9435,537600
2019-04-17T17:00:00-03:00,9.49,9.49,9.49,9.49,268400
2019-04-18T10:00:00-03:00,9.4975,9.4975,9425,9.4525,534400
2019-04-18T10:30:00-03:00,9.4525,9.5,9.4475,9.4975,436800
2019-04-18T11:00:00-03:00,9495,9.4975,9.4725,9.4925,99600
2019-04-18T11:30:00-03:00,9.4925,9.5,9.46,9.48,664000
2019-04-18T12:00:00-03:00,9.48,9.5,9.4725,9.5,486800
2019-04-18T12:30:00-03:00,9.5,9.5,9.4975,9.5,237600
2019-04-18T13:00:00-03:00,9.4975,9.5,9.4825,9495,110800
2019-04-18T13:30:00-03:00,9.4925,9.4975,9485,9.4875,702000
2019-04-18T14:00:00-03:00,9485,9.4875,9.4725,9.4875,152800
2019-04-18T14:30:00-03:00,9485,9.5,9485,9.5,1524000
2019-04-18T15:00:00-03:00,9.4975,9.5,9.4875,9.4975,411600
2019-04-18T15:30:00-03:00,9.4975,9.5375,9.48,9485,1504800
2019-04-18T16:00:00-03:00,9.49,9.49,9.4525,9475,188000
2019-04-18T16:30:00-03:00,9475,9.5,9.4575,9.5,339600
2019-04-18T17:00:00-03:00,9.49,9.49,9.49,9.49,539200
2019-04-22T10:00:00-03:00,9.4975,9.5,9.4725,9495,242800
2019-04-22T10:30:00-03:00,9.4925,9.5,9.4825,9.49,577600
2019-04-22T11:00:00-03:00,9485,9495,9.4025,9.4075,654800
2019-04-22T11:30:00-03:00,9405,9.42,9.4025,9415,117600
2019-04-22T12:00:00-03:00,9.41,9.4325,9.41,9.4225,166000
2019-04-22T12:30:00-03:00,9.4175,9.42,9.38,9.39,208400
2019-04-22T13:00:00-03:00,9.39,9485,9375,9485,557200
2019-04-22T13:30:00-03:00,9.4825,9.4975,9.4725,9475,157600
2019-04-22T14:00:00-03:00,9.4725,9.4975,9.4725,9.4925,92400
2019-04-22T14:30:00-03:00,9.4925,9.4925,9.44,9.4675,262800
2019-04-22T15:00:00-03:00,9.4725,9475,9.47,9.4725,101600
2019-04-22T15:30:00-03:00,9485,9.4875,9.4675,9.47,128800
2019-04-22T16:00:00-03:00,9.47,9.4825,9.4675,9.4825,104000
2019-04-22T16:30:00-03:00,9.4875,9495,9.4675,9495,147200
2019-04-22T17:00:00-03:00,9.5,9.5,9.5,9.5,193600
2019-04-23T10:00:00-03:00,9.5,9.5,9.4825,9.5,786000
2019-04-23T10:30:00-03:00,9.4975,9675,9495,9.6425,738800
2019-04-23T11:00:00-03:00,9.64,9.67,9.59,9625,533600
2019-04-23T11:30:00-03:00,9625,9675,9.62,9675,472800
2019-04-23T12:00:00-03:00,9.6725,9.6875,9.6725,9.6875,585600
2019-04-23T12:30:00-03:00,9.6875,9.6875,9625,9.6825,370000
2019-04-23T13:00:00-03:00,9.6825,9.6875,9.68,9.6875,227200
2019-04-23T13:30:00-03:00,9.6875,9.6875,9685,9.6875,178800
2019-04-23T14:00:00-03:00,9.6875,9.6875,9685,9.6875,207200
2019-04-23T14:30:00-03:00,9.6875,9.6875,9685,9.6875,250400
2019-04-23T15:00:00-03:00,9.6875,9.7,9.6625,9.6875,8782000
2019-04-23T15:30:00-03:00,9.6875,9.6875,9685,9.6875,588800
2019-04-23T16:00:00-03:00,9.6875,9.7925,9685,9775,1279600
2019-04-23T16:30:00-03:00,9775,9865,9765,9.8225,429200
2019-04-23T17:00:00-03:00,9.8625,9.8625,9.8625,9.8625,772000
2019-04-24T10:00:00-03:00,10.09,10.09,9.85,9.9225,228800
2019-04-24T10:30:00-03:00,9.9225,10.06,9.8675,9.9625,401600
2019-04-24T11:00:00-03:00,9.97,9.9975,9.8575,9.8575,418400
2019-04-24T11:30:00-03:00,9.8625,9.9125,9.8575,9.9125,158000
2019-04-24T12:00:00-03:00,9.91,9975,9875,9.95,304800
2019-04-24T12:30:00-03:00,9.9625,10,9.96,9.9725,278800
2019-04-24T13:00:00-03:00,9.98,9.9875,9965,9.9825,340400
2019-04-24T13:30:00-03:00,9.9825,9.9925,9975,9.9925,418800
2019-04-24T14:00:00-03:00,9.9925,10,9865,9875,498800
2019-04-24T14:30:00-03:00,9875,9.9525,9875,9925,344000
2019-04-24T15:00:00-03:00,9.9275,9985,9.9225,9.9725,265600
2019-04-24T15:30:00-03:00,9.9725,10,9.9725,9.98,501600
2019-04-24T16:00:00-03:00,9.9825,10,9.9675,9.99,338400
2019-04-24T16:30:00-03:00,9.9875,10,9.8675,9875,1115600
2019-04-24T17:00:00-03:00,9.9175,9.9175,9.9175,9.9175,1064000
2019-04-25T10:00:00-03:00,9.9175,9.9175,9.85,9.8825,512000
2019-04-25T10:30:00-03:00,9.8825,9.8875,9.78,9.82,866800
2019-04-25T11:00:00-03:00,9.8325,9.8775,9.83,9.8725,165600
2019-04-25T11:30:00-03:00,9.8725,9.88,9.8325,9.8325,633200
2019-04-25T12:00:00-03:00,9.8325,9.8675,9.8,9.85,156000
2019-04-25T12:30:00-03:00,9.8475,9.8775,9.84,9.8575,122400
2019-04-25T13:00:00-03:00,9.8575,9865,9.85,9.8625,74000
2019-04-25T13:30:00-03:00,9.8575,9.8675,9.8475,9.85,72000
2019-04-25T14:00:00-03:00,9.85,9.8625,9815,9.8225,81200
2019-04-25T14:30:00-03:00,9.8225,9825,9.7225,9.7375,389200
2019-04-25T15:00:00-03:00,9.7375,9875,9.7375,9875,572800
2019-04-25T15:30:00-03:00,9875,9.8875,9845,9.8725,566000
2019-04-25T16:00:00-03:00,9.8775,9.9725,9.84,9965,704400
2019-04-25T16:30:00-03:00,9.9625,9975,9.9375,9.9625,550000
2019-04-25T17:00:00-03:00,9975,9975,9975,9975,1546000
2019-04-26T10:00:00-03:00,9.95,9995,9915,9995,514800
2019-04-26T10:30:00-03:00,9.9875,10,9975,9.9875,1999200
2019-04-26T11:00:00-03:00,9.9875,9995,9.98,9995,177600
2019-04-26T11:30:00-03:00,9995,10,9.9875,10,390000
2019-04-26T12:00:00-03:00,10,10,9.9975,10,158800
2019-04-26T12:30:00-03:00,10,10,9.9975,10,146800
2019-04-26T13:00:00-03:00,10,10,9.97,9985,136000
2019-04-26T13:30:00-03:00,9985,10,9.9725,10,184000
2019-04-26T14:00:00-03:00,10,10,9995,9.9975,204000
2019-04-26T14:30:00-03:00,9.9975,10,9.9925,10,365200
2019-04-26T15:00:00-03:00,10,10,9995,10,195600
2019-04-26T15:30:00-03:00,10,10,9995,10,390000
2019-04-26T16:00:00-03:00,10,10.0275,9.9975,10,1601200
2019-04-26T16:30:00-03:00,10,10125,9.9975,10.1,942000
2019-04-26T17:00:00-03:00,10.0325,10.0325,10.0325,10.0325,382400
2019-04-29T10:00:00-03:00,10.0325,10.1,10,10.0725,1237600
2019-04-29T10:30:00-03:00,10.0725,10.0875,10.0725,10.0875,547600
2019-04-29T11:00:00-03:00,10.0875,10.0875,10085,10.0875,413200
2019-04-29T11:30:00-03:00,10.0875,10.1,10085,10.0875,568800
2019-04-29T12:00:00-03:00,10.0875,10.0875,10.0275,10.04,570800
2019-04-29T12:30:00-03:00,10045,10075,10.0425,10.0725,232000
2019-04-29T13:00:00-03:00,10.0725,10.0725,10.06,10.0675,320400
2019-04-29T13:30:00-03:00,10.0725,10.0875,10.0575,10.0875,492400
2019-04-29T14:00:00-03:00,10.0875,10.0875,10.06,10.08,1084000
2019-04-29T14:30:00-03:00,10.08,10095,10055,10.0775,412800
2019-04-29T15:00:00-03:00,10075,10.1875,10.0625,10.1825,644800
2019-04-29T15:30:00-03:00,10.1825,10.1825,10.1375,10.15,432000
2019-04-29T16:00:00-03:00,10.15,10.1575,10145,10.1475,454000
2019-04-29T16:30:00-03:00,10.15,10.1525,10.1275,10.1325,494000
2019-04-29T17:00:00-03:00,10.15,10.15,10.15,10.15,250800
2019-04-30T10:00:00-03:00,10.15,10.1575,10.1225,10.15,370800
2019-04-30T10:30:00-03:00,10.15,10.1575,10.13,10.14,563200
2019-04-30T11:00:00-03:00,10.15,10.1575,10095,10095,294400
2019-04-30T11:30:00-03:00,10095,10.1375,10.0775,10.13,388800
2019-04-30T12:00:00-03:00,10125,10.1325,10.12,10125,315200
2019-04-30T12:30:00-03:00,10.13,10.1325,10.1225,10125,521600
2019-04-30T13:00:00-03:00,10125,10.1325,10.1225,10.1275,346800
2019-04-30T13:30:00-03:00,10125,10.13,10.1225,10125,308000
2019-04-30T14:00:00-03:00,10125,10.1325,10.1225,10.1275,538800
2019-04-30T14:30:00-03:00,10.1275,10.13,10.1225,10.1275,562400
2019-04-30T15:00:00-03:00,10.1275,10.1325,10.1225,10.13,752800
2019-04-30T15:30:00-03:00,10.13,10.13,10.1225,10.13,971200
2019-04-30T16:00:00-03:00,10.13,10.15,10.1225,10.1475,1094000
2019-04-30T16:30:00-03:00,10.1475,10.3625,10145,10315,1069600
2019-04-30T17:00:00-03:00,10345,10345,10345,10345,1778400
2019-05-02T10:00:00-03:00,10.32,10.33,10.2625,10.2875,774800
2019-05-02T10:30:00-03:00,10.2925,10.2925,10275,10285,463200
2019-05-02T11:00:00-03:00,10.2875,10.2925,10.2775,10.29,264400
2019-05-02T11:30:00-03:00,10.29,10.2925,10255,10265,238800
2019-05-02T12:00:00-03:00,10.2675,10.28,10.25,10.2725,152400
2019-05-02T12:30:00-03:00,10265,10.2725,10.2175,10.2475,338000
2019-05-02T13:00:00-03:00,10.25,10.25,10.21,10.2175,266000
2019-05-02T13:30:00-03:00,10.22,10.25,10.2125,10.23,243600
2019-05-02T14:00:00-03:00,10.2325,10265,10.2,10.22,748000
2019-05-02T14:30:00-03:00,10.22,10.2475,10215,10235,225200
2019-05-02T15:00:00-03:00,10.2375,10.2425,10.22,10235,232400
2019-05-02T15:30:00-03:00,10.2325,10.2475,10.22,10.2475,239600
2019-05-02T16:00:00-03:00,10245,10.2475,10.2275,10235,273200
2019-05-02T16:30:00-03:00,10.2375,10.25,10.2275,10.2375,634400
2019-05-02T17:00:00-03:00,10.2125,10.2125,10.2125,10.2125,366000
2019-05-03T10:00:00-03:00,10215,10.25,10.1575,10.2175,61600
2019-05-03T10:30:00-03:00,10225,10.24,10.21,10.2125,317200
2019-05-03T11:00:00-03:00,10.2175,10.2175,10.18,10.2175,928400
2019-05-03T11:30:00-03:00,10.22,10.2225,10.16,10.16,220800
2019-05-03T12:00:00-03:00,10.16,10.2125,10.16,10.2125,116800
2019-05-03T12:30:00-03:00,10.2125,10.26,10.21,10.2475,2547200
2019-05-03T13:00:00-03:00,10.25,10.25,10235,10235,112400
2019-05-03T13:30:00-03:00,10.2375,10.2375,10205,10.2175,177600
2019-05-03T14:00:00-03:00,10.2175,10.2175,10.2025,10205,150800
2019-05-03T14:30:00-03:00,10205,10.2125,10205,10.21,128400
2019-05-03T15:00:00-03:00,10.21,10.2125,10.1925,10.2,281200
2019-05-03T15:30:00-03:00,10.2,10.2075,10195,10.2,681200
2019-05-03T16:00:00-03:00,10.2,10.2075,10195,10.2,512000
2019-05-03T16:30:00-03:00,10.1975,10.2075,10.1925,10195,272800
2019-05-03T17:00:00-03:00,10.1375,10.1375,10.1375,10.1375,3243200
2019-05-06T10:00:00-03:00,10.11,10.11,9985,10095,110800
2019-05-06T10:30:00-03:00,10.0875,10.2225,10.0875,10165,240400
2019-05-06T11:00:00-03:00,10.1625,10.18,10.1025,10105,149600
2019-05-06T11:30:00-03:00,10105,10115,9995,10.0075,2895600
2019-05-06T12:00:00-03:00,10.01,10.05,10.01,10.04,262800
2019-05-06T12:30:00-03:00,10.0425,10.05,10015,10.0275,185600
2019-05-06T13:00:00-03:00,10.0275,10.0375,10025,10.0325,156400
2019-05-06T13:30:00-03:00,10.0325,10.0375,10.0175,10.0175,153200
