indexx,time,close
1189,2019-04-24T16:00:00-03:00,9.99
1190,2019-04-24T16:30:00-03:00,9875
1191,2019-04-24T17:00:00-03:00,9.9175
1192,2019-04-25T10:00:00-03:00,9.8825
1193,2019-04-25T10:30:00-03:00,9.82
1194,2019-04-25T11:00:00-03:00,9.8725
1195,2019-04-25T11:30:00-03:00,9.8325
1196,2019-04-25T12:00:00-03:00,9.85
1197,2019-04-25T12:30:00-03:00,9.8575
1198,2019-04-25T13:00:00-03:00,9.8625
1199,2019-04-25T13:30:00-03:00,9.85
1200,2019-04-25T14:00:00-03:00,9.8225
1201,2019-04-25T14:30:00-03:00,9.7375
1202,2019-04-25T15:00:00-03:00,9875
1203,2019-04-25T15:30:00-03:00,9.8725
1204,2019-04-25T16:00:00-03:00,9965
1205,2019-04-25T16:30:00-03:00,9.9625
1206,2019-04-25T17:00:00-03:00,9975
1207,2019-04-26T10:00:00-03:00,9995
1208,2019-04-26T10:30:00-03:00,9.9875
1209,2019-04-26T11:00:00-03:00,9995
1210,2019-04-26T11:30:00-03:00,10
1211,2019-04-26T12:00:00-03:00,10
1212,2019-04-26T12:30:00-03:00,10
1213,2019-04-26T13:00:00-03:00,9985
1214,2019-04-26T13:30:00-03:00,10
1215,2019-04-26T14:00:00-03:00,9.9975
1216,2019-04-26T14:30:00-03:00,10
1217,2019-04-26T15:00:00-03:00,10
1218,2019-04-26T15:30:00-03:00,10
1219,2019-04-26T16:00:00-03:00,10
1220,2019-04-26T16:30:00-03:00,10.1
1221,2019-04-26T17:00:00-03:00,10.0325
1222,2019-04-29T10:00:00-03:00,10.0725
1223,2019-04-29T10:30:00-03:00,10.0875
1224,2019-04-29T11:00:00-03:00,10.0875
1225,2019-04-29T11:30:00-03:00,10.0875
1226,2019-04-29T12:00:00-03:00,10.04
1227,2019-04-29T12:30:00-03:00,10.0725
1228,2019-04-29T13:00:00-03:00,10.0675
1229,2019-04-29T13:30:00-03:00,10.0875
1230,2019-04-29T14:00:00-03:00,10.08
1231,2019-04-29T14:30:00-03:00,10.0775
1232,2019-04-29T15:00:00-03:00,10.1825
1233,2019-04-29T15:30:00-03:00,10.15
1234,2019-04-29T16:00:00-03:00,10.1475
1235,2019-04-29T16:30:00-03:00,10.1325
1236,2019-04-29T17:00:00-03:00,10.15
1237,2019-04-30T10:00:00-03:00,10.15
1238,2019-04-30T10:30:00-03:00,10.14
1239,2019-04-30T11:00:00-03:00,10095
1240,2019-04-30T11:30:00-03:00,10.13
1241,2019-04-30T12:00:00-03:00,10125
1242,2019-04-30T12:30:00-03:00,10125
1243,2019-04-30T13:00:00-03:00,10.1275
1244,2019-04-30T13:30:00-03:00,10125
1245,2019-04-30T14:00:00-03:00,10.1275
1246,2019-04-30T14:30:00-03:00,10.1275
1247,2019-04-30T15:00:00-03:00,10.13
1248,2019-04-30T15:30:00-03:00,10.13
1249,2019-04-30T16:00:00-03:00,10.1475
1250,2019-04-30T16:30:00-03:00,10315
1251,2019-04-30T17:00:00-03:00,10345
1252,2019-05-02T10:00:00-03:00,10.2875
1253,2019-05-02T10:30:00-03:00,10285
1254,2019-05-02T11:00:00-03:00,10.29
1255,2019-05-02T11:30:00-03:00,10265
1256,2019-05-02T12:00:00-03:00,10.2725
1257,2019-05-02T12:30:00-03:00,10.2475
1258,2019-05-02T13:00:00-03:00,10.2175
1259,2019-05-02T13:30:00-03:00,10.23
1260,2019-05-02T14:00:00-03:00,10.22
1261,2019-05-02T14:30:00-03:00,10235
1262,2019-05-02T15:00:00-03:00,10235
1263,2019-05-02T15:30:00-03:00,10.2475
1264,2019-05-02T16:00:00-03:00,10235
1265,2019-05-02T16:30:00-03:00,10.2375
1266,2019-05-02T17:00:00-03:00,10.2125
1267,2019-05-03T10:00:00-03:00,10.2175
1268,2019-05-03T10:30:00-03:00,10.2125
1269,2019-05-03T11:00:00-03:00,10.2175
1270,2019-05-03T11:30:00-03:00,10.16
1271,2019-05-03T12:00:00-03:00,10.2125
1272,2019-05-03T12:30:00-03:00,10.2475
1273,2019-05-03T13:00:00-03:00,10235
1274,2019-05-03T13:30:00-03:00,10.2175
1275,2019-05-03T14:00:00-03:00,10205
1276,2019-05-03T14:30:00-03:00,10.21
1277,2019-05-03T15:00:00-03:00,10.2
1278,2019-05-03T15:30:00-03:00,10.2
1279,2019-05-03T16:00:00-03:00,10.2
1280,2019-05-03T16:30:00-03:00,10195
1281,2019-05-03T17:00:00-03:00,10.1375
1282,2019-05-06T10:00:00-03:00,10095
1283,2019-05-06T10:30:00-03:00,10165
1284,2019-05-06T11:00:00-03:00,10105
1285,2019-05-06T11:30:00-03:00,10.0075
1286,2019-05-06T12:00:00-03:00,10.04
1287,2019-05-06T12:30:00-03:00,10.0275
1288,2019-05-06T13:00:00-03:00,10.0325
1289,2019-05-06T13:30:00-03:00,10.0175
1290,2019-05-06T14:00:00-03:00,10.0275
1291,2019-05-06T14:30:00-03:00,10.0225
1292,2019-05-06T15:00:00-03:00,10015
1293,2019-05-06T15:30:00-03:00,10.0825
1294,2019-05-06T16:00:00-03:00,10.0575
1295,2019-05-06T16:30:00-03:00,10.0475
1296,2019-05-06T17:00:00-03:00,10075
1297,2019-05-07T10:00:00-03:00,10.0125
1298,2019-05-07T10:30:00-03:00,9975
1299,2019-05-07T11:00:00-03:00,9.9725
1300,2019-05-07T11:30:00-03:00,9975
1301,2019-05-07T12:00:00-03:00,10035
1302,2019-05-07T12:30:00-03:00,10015
1303,2019-05-07T13:00:00-03:00,10025
1304,2019-05-07T13:30:00-03:00,10.0525
1305,2019-05-07T14:00:00-03:00,10015
1306,2019-05-07T14:30:00-03:00,10
1307,2019-05-07T15:00:00-03:00,9.96
1308,2019-05-07T15:30:00-03:00,9.9975
1309,2019-05-07T16:00:00-03:00,10.0375
1310,2019-05-07T16:30:00-03:00,10015
1311,2019-05-07T17:00:00-03:00,10025
1312,2019-05-08T10:00:00-03:00,9.93
1313,2019-05-08T10:30:00-03:00,9.9625
1314,2019-05-08T11:00:00-03:00,10.0225
1315,2019-05-08T11:30:00-03:00,10075
1316,2019-05-08T12:00:00-03:00,10.0675
1317,2019-05-08T12:30:00-03:00,10.0225
1318,2019-05-08T13:00:00-03:00,10025
1319,2019-05-08T13:30:00-03:00,10.0325
1320,2019-05-08T14:00:00-03:00,10.0475
1321,2019-05-08T14:30:00-03:00,10045
1322,2019-05-08T15:00:00-03:00,10.0125
1323,2019-05-08T15:30:00-03:00,10.0225
1324,2019-05-08T16:00:00-03:00,10.02
1325,2019-05-08T16:30:00-03:00,10
1326,2019-05-08T17:00:00-03:00,9.9625
1327,2019-05-08T17:30:00-03:00,10
1328,2019-05-09T10:00:00-03:00,9.99
1329,2019-05-09T10:30:00-03:00,9.9825
1330,2019-05-09T11:00:00-03:00,9915
1331,2019-05-09T11:30:00-03:00,9.8575
1332,2019-05-09T12:00:00-03:00,9.8525
1333,2019-05-09T12:30:00-03:00,9.87
1334,2019-05-09T13:00:00-03:00,9875
1335,2019-05-09T13:30:00-03:00,9.9375
1336,2019-05-09T14:00:00-03:00,9945
1337,2019-05-09T14:30:00-03:00,9.9925
1338,2019-05-09T15:00:00-03:00,10.0125
1339,2019-05-09T15:30:00-03:00,10035
1340,2019-05-09T16:00:00-03:00,10.0475
1341,2019-05-09T16:30:00-03:00,10.0275
1342,2019-05-09T17:00:00-03:00,10035
1343,2019-05-09T17:30:00-03:00,10035
1344,2019-05-10T10:00:00-03:00,10.2425
1345,2019-05-10T10:30:00-03:00,10.2325
1346,2019-05-10T11:00:00-03:00,10.25
1347,2019-05-10T11:30:00-03:00,10.2275
1348,2019-05-10T12:00:00-03:00,10.2475
1349,2019-05-10T12:30:00-03:00,10.25
1350,2019-05-10T13:00:00-03:00,10.2675
1351,2019-05-10T13:30:00-03:00,10335
1352,2019-05-10T14:00:00-03:00,10475
1353,2019-05-10T14:30:00-03:00,10475
1354,2019-05-10T15:00:00-03:00,10.4975
1355,2019-05-10T15:30:00-03:00,10.49
1356,2019-05-10T16:00:00-03:00,10.49
1357,2019-05-10T16:30:00-03:00,10.4375
1358,2019-05-10T17:00:00-03:00,10.4375
1359,2019-05-10T17:30:00-03:00,10.4375
1360,2019-05-13T10:00:00-03:00,10435
1361,2019-05-13T10:30:00-03:00,10435
1362,2019-05-13T11:00:00-03:00,10.41
1363,2019-05-13T11:30:00-03:00,10.4275
1364,2019-05-13T12:00:00-03:00,10.39
1365,2019-05-13T12:30:00-03:00,10.41
1366,2019-05-13T13:00:00-03:00,10.42
1367,2019-05-13T13:30:00-03:00,10.4225
1368,2019-05-13T14:00:00-03:00,10.3975
1369,2019-05-13T14:30:00-03:00,10.3375
1370,2019-05-13T15:00:00-03:00,10.3725
1371,2019-05-13T15:30:00-03:00,10435
1372,2019-05-13T16:00:00-03:00,10.4375
1373,2019-05-13T16:30:00-03:00,10435
1374,2019-05-13T17:00:00-03:00,10.4375
1375,2019-05-13T17:30:00-03:00,10425
1376,2019-05-14T10:00:00-03:00,10.4425
1377,2019-05-14T10:30:00-03:00,10.36
1378,2019-05-14T11:00:00-03:00,10.5425
1379,2019-05-14T11:30:00-03:00,10.36
1380,2019-05-14T12:00:00-03:00,10265
1381,2019-05-14T12:30:00-03:00,10.14
1382,2019-05-14T13:00:00-03:00,10165
1383,2019-05-14T13:30:00-03:00,10.08
1384,2019-05-14T14:00:00-03:00,10.0725
1385,2019-05-14T14:30:00-03:00,10015
1386,2019-05-14T15:00:00-03:00,10.0725
1387,2019-05-14T15:30:00-03:00,10.2175
1388,2019-05-14T16:00:00-03:00,10225
1389,2019-05-14T16:30:00-03:00,10.2
1390,2019-05-14T17:00:00-03:00,10.1975
1391,2019-05-14T17:30:00-03:00,10155
1392,2019-05-15T10:00:00-03:00,9.9625
1393,2019-05-15T10:30:00-03:00,10.0225
1394,2019-05-15T11:00:00-03:00,10.0775
1395,2019-05-15T11:30:00-03:00,10.13
1396,2019-05-15T12:00:00-03:00,10.0675
1397,2019-05-15T12:30:00-03:00,10.0175
1398,2019-05-15T13:00:00-03:00,9.99
1399,2019-05-15T13:30:00-03:00,9975
1400,2019-05-15T14:00:00-03:00,9.9925
1401,2019-05-15T14:30:00-03:00,10.0025
1402,2019-05-15T15:00:00-03:00,9.9625
1403,2019-05-15T15:30:00-03:00,10
1404,2019-05-15T16:00:00-03:00,9.98
1405,2019-05-15T16:30:00-03:00,9965
1406,2019-05-15T17:00:00-03:00,10
1407,2019-05-15T17:30:00-03:00,10025
1408,2019-05-16T10:00:00-03:00,9925
1409,2019-05-16T10:30:00-03:00,9905
1410,2019-05-16T11:00:00-03:00,10
1411,2019-05-16T11:30:00-03:00,10.24
1412,2019-05-16T12:00:00-03:00,10025
1413,2019-05-16T12:30:00-03:00,10.0975
1414,2019-05-16T13:00:00-03:00,10.0975
1415,2019-05-16T13:30:00-03:00,10.0475
1416,2019-05-16T14:00:00-03:00,10.05
1417,2019-05-16T14:30:00-03:00,10.0925
1418,2019-05-16T15:00:00-03:00,10.1625
1419,2019-05-16T15:30:00-03:00,10.1175
1420,2019-05-16T16:00:00-03:00,9985
1421,2019-05-16T16:30:00-03:00,9.9275
1422,2019-05-16T17:00:00-03:00,9985
1423,2019-05-16T17:30:00-03:00,9.8875
1424,2019-05-17T10:00:00-03:00,9985
1425,2019-05-17T10:30:00-03:00,9965
1426,2019-05-17T11:00:00-03:00,9905
1427,2019-05-17T11:30:00-03:00,9.9375
1428,2019-05-17T12:00:00-03:00,9.8775
1429,2019-05-17T12:30:00-03:00,9845
1430,2019-05-17T13:00:00-03:00,9.85
1431,2019-05-17T13:30:00-03:00,9.8375
1432,2019-05-17T14:00:00-03:00,9.7825
1433,2019-05-17T14:30:00-03:00,9.74
1434,2019-05-17T15:00:00-03:00,9685
1435,2019-05-17T15:30:00-03:00,9.7275
1436,2019-05-17T16:00:00-03:00,9.76
1437,2019-05-17T16:30:00-03:00,9775
1438,2019-05-17T17:00:00-03:00,9.8
1439,2019-05-17T17:30:00-03:00,9.8
1440,2019-05-20T10:00:00-03:00,9855
1441,2019-05-20T10:30:00-03:00,9835
1442,2019-05-20T11:00:00-03:00,9875
1443,2019-05-20T11:30:00-03:00,9.89
1444,2019-05-20T12:00:00-03:00,9.78
1445,2019-05-20T12:30:00-03:00,9.7875
1446,2019-05-20T13:00:00-03:00,9.8025
1447,2019-05-20T13:30:00-03:00,9.75
1448,2019-05-20T14:00:00-03:00,9.77
1449,2019-05-20T14:30:00-03:00,9.71
1450,2019-05-20T15:00:00-03:00,9785
1451,2019-05-20T15:30:00-03:00,9.77
1452,2019-05-20T16:00:00-03:00,9805
1453,2019-05-20T16:30:00-03:00,9835
1454,2019-05-20T17:00:00-03:00,9845
1455,2019-05-20T17:30:00-03:00,9875
1456,2019-05-21T10:00:00-03:00,10.1025
1457,2019-05-21T10:30:00-03:00,10175
1458,2019-05-21T11:00:00-03:00,10235
1459,2019-05-21T11:30:00-03:00,10.2325
1460,2019-05-21T12:00:00-03:00,10225
1461,2019-05-21T12:30:00-03:00,10.2225
1462,2019-05-21T13:00:00-03:00,10225
1463,2019-05-21T13:30:00-03:00,10.3375
1464,2019-05-21T14:00:00-03:00,10.4425
1465,2019-05-21T14:30:00-03:00,10.4125
1466,2019-05-21T15:00:00-03:00,10.44
1467,2019-05-21T15:30:00-03:00,10.45
1468,2019-05-21T16:00:00-03:00,10445
1469,2019-05-21T16:30:00-03:00,10.5325
1470,2019-05-21T17:00:00-03:00,10.64
1471,2019-05-21T17:30:00-03:00,10.4575
1472,2019-05-22T10:00:00-03:00,10.6
1473,2019-05-22T10:30:00-03:00,10.56
1474,2019-05-22T11:00:00-03:00,10645
1475,2019-05-22T11:30:00-03:00,10.7
1476,2019-05-22T12:00:00-03:00,10725
1477,2019-05-22T12:30:00-03:00,10855
1478,2019-05-22T13:00:00-03:00,10.8125
1479,2019-05-22T13:30:00-03:00,10825
1480,2019-05-22T14:00:00-03:00,10.7575
1481,2019-05-22T14:30:00-03:00,10.8
1482,2019-05-22T15:00:00-03:00,10.97
1483,2019-05-22T15:30:00-03:00,10.9275
1484,2019-05-22T16:00:00-03:00,11015
1485,2019-05-22T16:30:00-03:00,10875
1486,2019-05-22T17:00:00-03:00,10.9875
1487,2019-05-22T17:30:00-03:00,11.0175
1488,2019-05-23T10:00:00-03:00,10985
1489,2019-05-23T10:30:00-03:00,10.9375
1490,2019-05-23T11:00:00-03:00,10.9975
1491,2019-05-23T11:30:00-03:00,11.0625
1492,2019-05-23T12:00:00-03:00,11.1
1493,2019-05-23T12:30:00-03:00,11.1125
1494,2019-05-23T13:00:00-03:00,11.0725
1495,2019-05-23T13:30:00-03:00,11.13
1496,2019-05-23T14:00:00-03:00,11.07
1497,2019-05-23T14:30:00-03:00,11.0525
1498,2019-05-23T15:00:00-03:00,11
1499,2019-05-23T15:30:00-03:00,10.99
1500,2019-05-23T16:00:00-03:00,11015
1501,2019-05-23T16:30:00-03:00,10.94
1502,2019-05-23T17:00:00-03:00,10.9925
1503,2019-05-23T17:30:00-03:00,10995
1504,2019-05-24T10:00:00-03:00,10.9725
1505,2019-05-24T10:30:00-03:00,10975
1506,2019-05-24T11:00:00-03:00,10.85
1507,2019-05-24T11:30:00-03:00,10855
1508,2019-05-24T12:00:00-03:00,10.8875
1509,2019-05-24T12:30:00-03:00,10.8575
1510,2019-05-24T13:00:00-03:00,10.9
1511,2019-05-24T13:30:00-03:00,10.8925
1512,2019-05-24T14:00:00-03:00,10.91
1513,2019-05-24T14:30:00-03:00,10.9425
1514,2019-05-24T15:00:00-03:00,10.9375
1515,2019-05-24T15:30:00-03:00,10.92
1516,2019-05-24T16:00:00-03:00,10945
1517,2019-05-24T16:30:00-03:00,10.9975
1518,2019-05-24T17:00:00-03:00,10925
1519,2019-05-24T17:30:00-03:00,10925
1520,2019-05-27T10:00:00-03:00,10.94
1521,2019-05-27T10:30:00-03:00,10.8825
1522,2019-05-27T11:00:00-03:00,10855
1523,2019-05-27T11:30:00-03:00,10945
1524,2019-05-27T12:00:00-03:00,10.9475
1525,2019-05-27T12:30:00-03:00,11.0275
1526,2019-05-27T13:00:00-03:00,10995
1527,2019-05-27T13:30:00-03:00,10985
1528,2019-05-27T14:00:00-03:00,11.0325
1529,2019-05-27T14:30:00-03:00,11.04
1530,2019-05-27T15:00:00-03:00,11.02
1531,2019-05-27T15:30:00-03:00,11095
1532,2019-05-27T16:00:00-03:00,11015
1533,2019-05-27T16:30:00-03:00,11.1725
1534,2019-05-27T17:00:00-03:00,11.05
1535,2019-05-27T17:30:00-03:00,11.1725
1536,2019-05-28T10:00:00-03:00,10.9725
1537,2019-05-28T10:30:00-03:00,10.9525
1538,2019-05-28T11:00:00-03:00,10.8825
1539,2019-05-28T11:30:00-03:00,10865
1540,2019-05-28T12:00:00-03:00,10815
1541,2019-05-28T12:30:00-03:00,10.7875
1542,2019-05-28T13:00:00-03:00,10.7175
1543,2019-05-28T13:30:00-03:00,10595
1544,2019-05-28T14:00:00-03:00,10.6425
1545,2019-05-28T14:30:00-03:00,10.6375
1546,2019-05-28T15:00:00-03:00,10.6975
1547,2019-05-28T15:30:00-03:00,10.7375
1548,2019-05-28T16:00:00-03:00,10.76
1549,2019-05-28T16:30:00-03:00,10.85
1550,2019-05-28T17:00:00-03:00,10.9175
1551,2019-05-29T10:00:00-03:00,11.3
1552,2019-05-29T10:30:00-03:00,11.2375
1553,2019-05-29T11:00:00-03:00,11.3975
1554,2019-05-29T11:30:00-03:00,11.61
1555,2019-05-29T12:00:00-03:00,11.6125
1556,2019-05-29T12:30:00-03:00,11645
1557,2019-05-29T13:00:00-03:00,11635
1558,2019-05-29T13:30:00-03:00,11.63
1559,2019-05-29T14:00:00-03:00,11.6325
1560,2019-05-29T14:30:00-03:00,11.6025
1561,2019-05-29T15:00:00-03:00,11.5575
1562,2019-05-29T15:30:00-03:00,11.5375
1563,2019-05-29T16:00:00-03:00,11.5
1564,2019-05-29T16:30:00-03:00,11.4975
1565,2019-05-29T17:00:00-03:00,11.5
1566,2019-05-29T17:30:00-03:00,11475
1567,2019-05-30T10:00:00-03:00,11.62
1568,2019-05-30T10:30:00-03:00,11.6125
1569,2019-05-30T11:00:00-03:00,11615
1570,2019-05-30T11:30:00-03:00,11635
1571,2019-05-30T12:00:00-03:00,11.58
1572,2019-05-30T12:30:00-03:00,11.5275
1573,2019-05-30T13:00:00-03:00,11.5275
1574,2019-05-30T13:30:00-03:00,11.56
1575,2019-05-30T14:00:00-03:00,11.55
1576,2019-05-30T14:30:00-03:00,11.5525
1577,2019-05-30T15:00:00-03:00,11.6275
1578,2019-05-30T15:30:00-03:00,11.6275
1579,2019-05-30T16:00:00-03:00,12005
1580,2019-05-30T16:30:00-03:00,11.9
1581,2019-05-30T17:00:00-03:00,12.0025
1582,2019-05-30T17:30:00-03:00,12.11
1583,2019-05-31T10:00:00-03:00,11.9725
1584,2019-05-31T10:30:00-03:00,11.95
1585,2019-05-31T11:00:00-03:00,11985
1586,2019-05-31T11:30:00-03:00,11.9775
1587,2019-05-31T12:00:00-03:00,12.02
1588,2019-05-31T12:30:00-03:00,12.01
1589,2019-05-31T13:00:00-03:00,12.0025
1590,2019-05-31T13:30:00-03:00,11.9925
1591,2019-05-31T14:00:00-03:00,11975
1592,2019-05-31T14:30:00-03:00,11985
1593,2019-05-31T15:00:00-03:00,11.86
1594,2019-05-31T15:30:00-03:00,11.75
1595,2019-05-31T16:00:00-03:00,11775
1596,2019-05-31T16:30:00-03:00,11.7025
1597,2019-05-31T17:00:00-03:00,11.6825
1598,2019-05-31T17:30:00-03:00,11.7
1599,2019-06-03T10:00:00-03:00,11.5525
1600,2019-06-03T10:30:00-03:00,11.6075
1601,2019-06-03T11:00:00-03:00,11.47
1602,2019-06-03T11:30:00-03:00,11525
1603,2019-06-03T12:00:00-03:00,11.5
1604,2019-06-03T12:30:00-03:00,11.6425
1605,2019-06-03T13:00:00-03:00,11555
1606,2019-06-03T13:30:00-03:00,11.5825
1607,2019-06-03T14:00:00-03:00,11.61
1608,2019-06-03T14:30:00-03:00,11.6275
1609,2019-06-03T15:00:00-03:00,11.5975
1610,2019-06-03T15:30:00-03:00,11705
1611,2019-06-03T16:00:00-03:00,11.7475
1612,2019-06-03T16:30:00-03:00,11745
1613,2019-06-03T17:00:00-03:00,11.6725
1614,2019-06-03T17:30:00-03:00,11.6375
1615,2019-06-04T10:00:00-03:00,11.69
1616,2019-06-04T10:30:00-03:00,11.5825
1617,2019-06-04T11:00:00-03:00,11.4725
1618,2019-06-04T11:30:00-03:00,11.4825
1619,2019-06-04T12:00:00-03:00,11.4275
1620,2019-06-04T12:30:00-03:00,11.4225
1621,2019-06-04T13:00:00-03:00,11.4675
1622,2019-06-04T13:30:00-03:00,11.43
1623,2019-06-04T14:00:00-03:00,11.45
1624,2019-06-04T14:30:00-03:00,11.4825
1625,2019-06-04T15:00:00-03:00,11.5025
1626,2019-06-04T15:30:00-03:00,11.5925
1627,2019-06-04T16:00:00-03:00,11.6325
1628,2019-06-04T16:30:00-03:00,11.5275
1629,2019-06-04T17:00:00-03:00,11.6775
1630,2019-06-04T17:30:00-03:00,11.52
1631,2019-06-05T10:00:00-03:00,11.6075
1632,2019-06-05T10:30:00-03:00,11535
1633,2019-06-05T11:00:00-03:00,11325
1634,2019-06-05T11:30:00-03:00,11.31
1635,2019-06-05T12:00:00-03:00,11.3075
1636,2019-06-05T12:30:00-03:00,11.29
1637,2019-06-05T13:00:00-03:00,11.2425
1638,2019-06-05T13:30:00-03:00,11275
1639,2019-06-05T14:00:00-03:00,11.25
1640,2019-06-05T14:30:00-03:00,11205
1641,2019-06-05T15:00:00-03:00,11.22
1642,2019-06-05T15:30:00-03:00,11.2575
1643,2019-06-05T16:00:00-03:00,11295
1644,2019-06-05T16:30:00-03:00,11.2975
1645,2019-06-05T17:00:00-03:00,11.2875
1646,2019-06-05T17:30:00-03:00,11.31
1647,2019-06-06T10:00:00-03:00,11.3625
1648,2019-06-06T10:30:00-03:00,11.36
1649,2019-06-06T11:00:00-03:00,11.38
1650,2019-06-06T11:30:00-03:00,11.5375
1651,2019-06-06T12:00:00-03:00,11.5575
1652,2019-06-06T12:30:00-03:00,11.5975
1653,2019-06-06T13:00:00-03:00,11.6575
1654,2019-06-06T13:30:00-03:00,11.7
1655,2019-06-06T14:00:00-03:00,11715
1656,2019-06-06T14:30:00-03:00,11.7375
1657,2019-06-06T15:00:00-03:00,11.7575
1658,2019-06-06T15:30:00-03:00,11.82
1659,2019-06-06T16:00:00-03:00,11905
1660,2019-06-06T16:30:00-03:00,11.71
1661,2019-06-06T17:00:00-03:00,11.9575
1662,2019-06-06T17:30:00-03:00,11.9575
1663,2019-06-07T10:00:00-03:00,12.0325
1664,2019-06-07T10:30:00-03:00,12045
1665,2019-06-07T11:00:00-03:00,12
1666,2019-06-07T11:30:00-03:00,12.0025
1667,2019-06-07T12:00:00-03:00,11.9975
1668,2019-06-07T12:30:00-03:00,11.99
1669,2019-06-07T13:00:00-03:00,11.9725
1670,2019-06-07T13:30:00-03:00,11.9975
1671,2019-06-07T14:00:00-03:00,11.9975
1672,2019-06-07T14:30:00-03:00,12
1673,2019-06-07T15:00:00-03:00,11.9975
1674,2019-06-07T15:30:00-03:00,12125
1675,2019-06-07T16:00:00-03:00,12.1475
1676,2019-06-07T16:30:00-03:00,12.1625
1677,2019-06-07T17:00:00-03:00,12.15
1678,2019-06-07T17:30:00-03:00,12175
1679,2019-06-10T10:00:00-03:00,12.0425
1680,2019-06-10T10:30:00-03:00,11.9775
1681,2019-06-10T11:00:00-03:00,11.8575
1682,2019-06-10T11:30:00-03:00,11.8375
1683,2019-06-10T12:00:00-03:00,11.9175
1684,2019-06-10T12:30:00-03:00,11935
1685,2019-06-10T13:00:00-03:00,11.97
1686,2019-06-10T13:30:00-03:00,11925
1687,2019-06-10T14:00:00-03:00,11.8475
1688,2019-06-10T14:30:00-03:00,11.8675
1689,2019-06-10T15:00:00-03:00,11.8675
1690,2019-06-10T15:30:00-03:00,11.8525
1691,2019-06-10T16:00:00-03:00,11.84
1692,2019-06-10T16:30:00-03:00,11.8325
1693,2019-06-10T17:00:00-03:00,11.8375
1694,2019-06-10T17:30:00-03:00,11825
1695,2019-06-11T10:00:00-03:00,11735
1696,2019-06-11T10:30:00-03:00,11.7625
1697,2019-06-11T11:00:00-03:00,11.7275
1698,2019-06-11T11:30:00-03:00,11.7875
1699,2019-06-11T12:00:00-03:00,11875
1700,2019-06-11T12:30:00-03:00,11.95
1701,2019-06-11T13:00:00-03:00,11.8975
1702,2019-06-11T13:30:00-03:00,11925
1703,2019-06-11T14:00:00-03:00,11995
1704,2019-06-11T14:30:00-03:00,11.9275
1705,2019-06-11T15:00:00-03:00,11.9
1706,2019-06-11T15:30:00-03:00,11.8475
1707,2019-06-11T16:00:00-03:00,11.8725
1708,2019-06-11T16:30:00-03:00,11.8625
1709,2019-06-11T17:00:00-03:00,11.8225
1710,2019-06-11T17:30:00-03:00,11825
1711,2019-06-12T10:00:00-03:00,11.88
1712,2019-06-12T10:30:00-03:00,11.9275
1713,2019-06-12T11:00:00-03:00,11.89
1714,2019-06-12T11:30:00-03:00,11.8725
1715,2019-06-12T12:00:00-03:00,11845
1716,2019-06-12T12:30:00-03:00,11.8575
1717,2019-06-12T13:00:00-03:00,11.8625
1718,2019-06-12T13:30:00-03:00,11.87
1719,2019-06-12T14:00:00-03:00,11.85
1720,2019-06-12T14:30:00-03:00,11.83
1721,2019-06-12T15:00:00-03:00,11.79
1722,2019-06-12T15:30:00-03:00,11825
1723,2019-06-12T16:00:00-03:00,11815
1724,2019-06-12T16:30:00-03:00,11.8075
1725,2019-06-12T17:00:00-03:00,11.8125
1726,2019-06-12T17:30:00-03:00,11.8075
1727,2019-06-13T10:00:00-03:00,11.75
1728,2019-06-13T10:30:00-03:00,11.67
1729,2019-06-13T11:00:00-03:00,11.7225
1730,2019-06-13T11:30:00-03:00,11.73
1731,2019-06-13T12:00:00-03:00,11605
1732,2019-06-13T12:30:00-03:00,11.6675
1733,2019-06-13T13:00:00-03:00,11.6925
1734,2019-06-13T13:30:00-03:00,11.74
1735,2019-06-13T14:00:00-03:00,11775
1736,2019-06-13T14:30:00-03:00,11.84
1737,2019-06-13T15:00:00-03:00,11815
1738,2019-06-13T15:30:00-03:00,11.7425
1739,2019-06-13T16:00:00-03:00,11765
1740,2019-06-13T16:30:00-03:00,11.77
1741,2019-06-13T17:00:00-03:00,11.85
1742,2019-06-13T17:30:00-03:00,11.85
1743,2019-06-14T10:00:00-03:00,11.65
1744,2019-06-14T10:30:00-03:00,11.69
1745,2019-06-14T11:00:00-03:00,11.6225
1746,2019-06-14T11:30:00-03:00,11.6375
1747,2019-06-14T12:00:00-03:00,11685
1748,2019-06-14T12:30:00-03:00,11.66
1749,2019-06-14T13:00:00-03:00,11.66
1750,2019-06-14T13:30:00-03:00,11.62
1751,2019-06-14T14:00:00-03:00,11.61
1752,2019-06-14T14:30:00-03:00,11605
1753,2019-06-14T15:00:00-03:00,11.61
1754,2019-06-14T15:30:00-03:00,11.58
1755,2019-06-14T16:00:00-03:00,11605
1756,2019-06-14T16:30:00-03:00,11.66
1757,2019-06-14T17:00:00-03:00,11.7
1758,2019-06-14T17:30:00-03:00,11725
1759,2019-06-17T10:00:00-03:00,11.9175
1760,2019-06-17T10:30:00-03:00,11.9975
1761,2019-06-17T11:00:00-03:00,11925
1762,2019-06-17T11:30:00-03:00,11.9475
1763,2019-06-17T12:00:00-03:00,11.95
1764,2019-06-17T12:30:00-03:00,12.0125
1765,2019-06-17T13:00:00-03:00,11.9875
1766,2019-06-17T13:30:00-03:00,11.9625
1767,2019-06-17T14:00:00-03:00,11.98
